datetime,symbol,open,high,low,close,volume,year_month
2025-12-01 00:00:00,CME_MINI:NQ1!,25467.5,25471.0,25435.5,25445.0,1207.0,2025-12
2025-12-01 00:05:00,CME_MINI:NQ1!,25446.5,25450.0,25409.5,25418.25,1402.0,2025-12
2025-12-01 00:10:00,CME_MINI:NQ1!,25417.0,25418.0,25401.75,25415.0,949.0,2025-12
2025-12-01 00:15:00,CME_MINI:NQ1!,25414.5,25425.5,25403.0,25406.0,959.0,2025-12
2025-12-01 00:20:00,CME_MINI:NQ1!,25406.0,25409.75,25375.0,25384.5,2128.0,2025-12
2025-12-01 00:25:00,CME_MINI:NQ1!,25382.25,25392.25,25357.0,25391.0,1589.0,2025-12
2025-12-01 00:30:00,CME_MINI:NQ1!,25389.75,25396.0,25376.0,25382.25,790.0,2025-12
2025-12-01 00:35:00,CME_MINI:NQ1!,25383.25,25387.75,25361.5,25372.75,1026.0,2025-12
2025-12-01 00:40:00,CME_MINI:NQ1!,25372.25,25375.5,25336.0,25346.25,1740.0,2025-12
2025-12-01 00:45:00,CME_MINI:NQ1!,25346.5,25347.0,25317.75,25335.5,1534.0,2025-12
2025-12-01 00:50:00,CME_MINI:NQ1!,25335.0,25343.5,25311.25,25324.0,1954.0,2025-12
2025-12-01 00:55:00,CME_MINI:NQ1!,25323.5,25330.0,25305.25,25321.0,1412.0,2025-12
2025-12-01 01:00:00,CME_MINI:NQ1!,25320.75,25329.25,25291.25,25320.0,2302.0,2025-12
2025-12-01 01:05:00,CME_MINI:NQ1!,25318.5,25324.0,25293.0,25297.25,1366.0,2025-12
2025-12-01 01:10:00,CME_MINI:NQ1!,25296.25,25311.5,25266.0,25301.25,2226.0,2025-12
2025-12-01 01:15:00,CME_MINI:NQ1!,25299.75,25325.75,25294.75,25317.25,1180.0,2025-12
2025-12-01 01:20:00,CME_MINI:NQ1!,25316.25,25327.0,25309.0,25311.75,944.0,2025-12
2025-12-01 01:25:00,CME_MINI:NQ1!,25311.75,25323.0,25309.0,25309.0,719.0,2025-12
2025-12-01 01:30:00,CME_MINI:NQ1!,25310.0,25320.0,25300.5,25305.0,991.0,2025-12
2025-12-01 01:35:00,CME_MINI:NQ1!,25304.75,25319.25,25296.5,25301.0,893.0,2025-12
2025-12-01 01:40:00,CME_MINI:NQ1!,25300.75,25333.25,25300.75,25331.25,1246.0,2025-12
2025-12-01 01:45:00,CME_MINI:NQ1!,25332.25,25340.25,25328.0,25337.0,743.0,2025-12
2025-12-01 01:50:00,CME_MINI:NQ1!,25336.5,25344.25,25322.0,25324.25,999.0,2025-12
