datetime,symbol,open,high,low,close,volume,year_month
2026-09-01 00:00:00,CME_MINI:NQ1!,29503.25,29516.25,29480.5,29501.0,1268.0,2026-09
2026-09-01 00:05:00,CME_MINI:NQ1!,29500.75,29521.75,29497.75,29517.75,855.0,2026-09
2026-09-01 00:10:00,CME_MINI:NQ1!,29516.5,29517.25,29486.75,29489.25,571.0,2026-09
2026-09-01 00:15:00,CME_MINI:NQ1!,29489.0,29513.0,29478.25,29513.0,1019.0,2026-09
2026-09-01 00:20:00,CME_MINI:NQ1!,29513.25,29518.75,29502.25,29504.0,557.0,2026-09
2026-09-01 00:25:00,CME_MINI:NQ1!,29504.0,29514.5,29495.75,29501.0,564.0,2026-09
2026-09-01 00:30:00,CME_MINI:NQ1!,29501.0,29520.5,29484.25,29491.75,883.0,2026-09
2026-09-01 00:35:00,CME_MINI:NQ1!,29491.5,29493.0,29486.0,29487.5,256.0,2026-09
2026-09-01 00:40:00,CME_MINI:NQ1!,29488.25,29507.75,29485.75,29501.75,566.0,2026-09
2026-09-01 00:45:00,CME_MINI:NQ1!,29503.5,29508.5,29492.5,29504.0,398.0,2026-09
2026-09-01 00:50:00,CME_MINI:NQ1!,29504.75,29506.5,29494.25,29498.25,234.0,2026-09
2026-09-01 00:55:00,CME_MINI:NQ1!,29498.25,29508.0,29491.75,29506.0,238.0,2026-09
2026-09-01 01:00:00,CME_MINI:NQ1!,29506.0,29514.25,29501.5,29510.75,629.0,2026-09
2026-09-01 01:05:00,CME_MINI:NQ1!,29510.25,29512.75,29491.5,29505.75,524.0,2026-09
2026-09-01 01:10:00,CME_MINI:NQ1!,29504.5,29514.0,29498.75,29512.25,395.0,2026-09
2026-09-01 01:15:00,CME_MINI:NQ1!,29512.0,29516.25,29508.0,29513.75,325.0,2026-09
2026-09-01 01:20:00,CME_MINI:NQ1!,29514.0,29516.25,29504.0,29508.25,349.0,2026-09
2026-09-01 01:25:00,CME_MINI:NQ1!,29507.0,29507.25,29477.0,29484.0,1185.0,2026-09
2026-09-01 01:30:00,CME_MINI:NQ1!,29483.0,29506.0,29475.0,29505.75,782.0,2026-09
2026-09-01 01:35:00,CME_MINI:NQ1!,29505.75,29515.5,29491.75,29499.75,1017.0,2026-09
2026-09-01 01:40:00,CME_MINI:NQ1!,29499.5,29508.5,29494.75,29508.25,329.0,2026-09
2026-09-01 01:45:00,CME_MINI:NQ1!,29508.75,29511.0,29502.0,29505.75,399.0,2026-09
2026-09-01 01:50:00,CME_MINI:NQ1!,29505.5,29506.5,29491.5,29491.5,256.0,2026-09
2026-09-01 01:55:00,CME_MINI:NQ1!,29492.5,29505.0,29490.5,29499.75,292.0,2026-09
2026-09-01 02:00:00,CME_MINI:NQ1!,29498.0,29502.75,29492.5,29496.75,223.0,2026-09
2026-09-01 02:05:00,CME_MINI:NQ1!,29496.0,29497.0,29482.25,29484.25,558.0,2026-09
2026-09-01 02:10:00,CME_MINI:NQ1!,29483.0,29483.75,29475.0,29481.0,496.0,2026-09
2026-09-01 02:15:00,CME_MINI:NQ1!,29480.5,29485.0,29476.5,29483.5,286.0,2026-09
2026-09-01 02:20:00,CME_MINI:NQ1!,29483.75,29486.5,29473.0,29476.5,349.0,2026-09
2026-09-01 02:25:00,CME_MINI:NQ1!,29475.5,29475.75,29452.75,29459.75,890.0,2026-09
2026-09-01 02:30:00,CME_MINI:NQ1!,29460.0,29472.5,29459.0,29462.75,647.0,2026-09
2026-09-01 02:35:00,CME_MINI:NQ1!,29461.75,29462.0,29440.0,29443.0,692.0,2026-09
2026-09-01 02:40:00,CME_MINI:NQ1!,29441.5,29444.75,29434.75,29439.0,557.0,2026-09
2026-09-01 02:45:00,CME_MINI:NQ1!,29438.75,29454.5,29436.25,29450.75,591.0,2026-09
2026-09-01 02:50:00,CME_MINI:NQ1!,29451.25,29458.25,29450.0,29456.25,303.0,2026-09
