datetime,symbol,open,high,low,close,volume,year_month
2025-09-01 00:00:00,CME_MINI:ES1!,6488.25,6489.25,6487.25,6487.25,243.0,2025-09
2025-09-01 00:01:00,CME_MINI:ES1!,6487.25,6487.5,6486.75,6486.75,158.0,2025-09
2025-09-01 00:02:00,CME_MINI:ES1!,6486.75,6487.0,6486.5,6486.5,66.0,2025-09
2025-09-01 00:03:00,CME_MINI:ES1!,6486.75,6488.0,6486.75,6487.75,105.0,2025-09
2025-09-01 00:04:00,CME_MINI:ES1!,6487.75,6488.25,6487.25,6487.75,104.0,2025-09
2025-09-01 00:05:00,CME_MINI:ES1!,6487.75,6489.0,6487.5,6488.25,98.0,2025-09
2025-09-01 00:06:00,CME_MINI:ES1!,6488.25,6489.25,6488.25,6489.25,71.0,2025-09
2025-09-01 00:07:00,CME_MINI:ES1!,6489.5,6490.5,6489.0,6490.0,242.0,2025-09
2025-09-01 00:08:00,CME_MINI:ES1!,6490.0,6490.0,6489.25,6489.25,83.0,2025-09
2025-09-01 00:09:00,CME_MINI:ES1!,6489.25,6489.75,6489.25,6489.25,65.0,2025-09
2025-09-01 00:10:00,CME_MINI:ES1!,6489.25,6490.0,6488.0,6488.75,211.0,2025-09
2025-09-01 00:11:00,CME_MINI:ES1!,6489.0,6490.25,6488.75,6489.75,157.0,2025-09
2025-09-01 00:12:00,CME_MINI:ES1!,6490.0,6490.25,6489.75,6490.25,88.0,2025-09
2025-09-01 00:13:00,CME_MINI:ES1!,6490.5,6491.5,6490.0,6491.25,203.0,2025-09
2025-09-01 00:14:00,CME_MINI:ES1!,6491.0,6491.5,6490.75,6491.0,177.0,2025-09
2025-09-01 00:15:00,CME_MINI:ES1!,6491.0,6491.25,6490.25,6491.0,240.0,2025-09
2025-09-01 00:16:00,CME_MINI:ES1!,6491.0,6491.0,6490.5,6490.75,67.0,2025-09
2025-09-01 00:17:00,CME_MINI:ES1!,6490.75,6491.0,6489.75,6490.0,103.0,2025-09
2025-09-01 00:18:00,CME_MINI:ES1!,6490.25,6491.0,6490.25,6490.25,60.0,2025-09
2025-09-01 00:19:00,CME_MINI:ES1!,6490.25,6490.5,6490.0,6490.25,86.0,2025-09
2025-09-01 00:20:00,CME_MINI:ES1!,6490.25,6490.25,6489.25,6489.25,110.0,2025-09
2025-09-01 00:21:00,CME_MINI:ES1!,6489.25,6489.25,6488.75,6488.75,67.0,2025-09
2025-09-01 00:22:00,CME_MINI:ES1!,6488.75,6489.0,6487.75,6488.0,86.0,2025-09
2025-09-01 00:23:00,CME_MINI:ES1!,6488.25,6488.25,6487.5,6487.5,76.0,2025-09
2025-09-01 00:24:00,CME_MINI:ES1!,6487.75,6488.0,6487.75,6487.75,70.0,2025-09
2025-09-01 00:25:00,CME_MINI:ES1!,6487.75,6487.75,6486.5,6486.75,88.0,2025-09
2025-09-01 00:26:00,CME_MINI:ES1!,6486.75,6487.0,6485.75,6485.75,129.0,2025-09
2025-09-01 00:27:00,CME_MINI:ES1!,6485.75,6486.5,6485.25,6486.5,152.0,2025-09
2025-09-01 00:28:00,CME_MINI:ES1!,6486.5,6487.25,6486.25,6487.25,122.0,2025-09
2025-09-01 00:29:00,CME_MINI:ES1!,6487.5,6488.0,6487.5,6487.5,93.0,2025-09
2025-09-01 00:30:00,CME_MINI:ES1!,6487.5,6488.5,6487.5,6488.25,186.0,2025-09
2025-09-01 00:31:00,CME_MINI:ES1!,6488.25,6488.25,6487.75,6488.0,109.0,2025-09
2025-09-01 00:32:00,CME_MINI:ES1!,6488.25,6488.75,6488.25,6488.5,44.0,2025-09
2025-09-01 00:33:00,CME_MINI:ES1!,6488.75,6489.5,6488.0,6488.25,175.0,2025-09
2025-09-01 00:34:00,CME_MINI:ES1!,6488.25,6488.25,6487.5,6487.75,56.0,2025-09
2025-09-01 00:35:00,CME_MINI:ES1!,6487.75,6487.75,6487.5,6487.5,27.0,2025-09
2025-09-01 00:36:00,CME_MINI:ES1!,6487.5,6487.5,6486.75,6487.5,40.0,2025-09
2025-09-01 00:37:00,CME_MINI:ES1!,6487.5,6487.75,6487.25,6487.25,16.0,2025-09
2025-09-01 00:38:00,CME_MINI:ES1!,6487.5,6487.5,6487.25,6487.5,33.0,2025-09
2025-09-01 00:39:00,CME_MINI:ES1!,6487.5,6487.5,6487.25,6487.5,27.0,2025-09
2025-09-01 00:40:00,CME_MINI:ES1!,6487.75,6487.75,6487.75,6487.75,23.0,2025-09
2025-09-01 00:41:00,CME_MINI:ES1!,6488.0,6488.25,6487.75,6488.0,59.0,2025-09
2025-09-01 00:42:00,CME_MINI:ES1!,6488.25,6488.75,6488.25,6488.75,19.0,2025-09
2025-09-01 00:43:00,CME_MINI:ES1!,6488.5,6489.25,6488.25,6489.0,84.0,2025-09
2025-09-01 00:44:00,CME_MINI:ES1!,6488.75,6488.75,6488.75,6488.75,24.0,2025-09
